id,name,industry,sector,subsector,revenue,revenue_numeric,employees,headquarters,country,region,founded,ceo,website,description,products,services,market_cap,stock_exchange,ticker,subsidiaries,locations,certifications,sustainability_score,innovation_index,digital_maturity,source,scraped_date
middle_east_&_africa_022,Global Industries,Food & Beverage,Manufacturing,Packaging,$4.7B,4.746762522750782,13418,"Mecca, Saudi Arabia",Saudi Arabia,Middle East & Africa,1924,Sarah Al-Zahra,www.globalindustries.com,"Founded as a pioneer in food & beverage, Global Industries has evolved into a comprehensive packaging company with operations worldwide.",Systems; Components; Industrial Equipment,Technical Support; Training; Consulting; Professional Services,$17.0B,Tadawul,GLIN,Global Services; Global Technologies; Global Solutions; Global International,"Jeddah, Saudi Arabia; Ecuador, Ecuador; Chile, Chile; Austria, Austria; Daegu, South Korea; Valencia, Spain; Mendoza, Argentina; Eindhoven, Netherlands; Sharjah, UAE; Indonesia, Indonesia; Peru, Peru",ISO 45001:2018; ISO 14001:2015; ISO 9001:2015,0.3111855367002027,0.253030034579338,0.5673348265760028,Industrial Company Database,2025-09-13T22:22:28.598257
middle_east_&_africa_023,Alpha Resources Corp.,Utilities,Energy,Waste Management,$8.8B,8.83419070083075,12879,"Pretoria, South Africa",South Africa,Middle East & Africa,1918,Amina Kone,www.alpharesourcescorp.com,"Alpha Resources Corp. is a leading global provider of waste management solutions, serving customers across multiple industries with innovative products and services.",Systems; Components; Industrial Equipment,Professional Services; Consulting; Technical Support; Training,$20.9B,JSE,ALRE,Alpha Solutions; Alpha Services; Alpha Europe,"Cape Town, South Africa; Paris, France; Stavanger, Norway; Edinburgh, United Kingdom; Calgary, Canada; Singapore, Singapore; Venezuela, Venezuela",ISO 9001:2015; ISO 45001:2018; ISO 14001:2015,0.46023179402677294,0.5042859845180359,0.8867556814436466,Industrial Company Database,2025-09-13T22:22:28.598295
middle_east_&_africa_024,Energy Renewable Energy Resources,Renewable Energy,Energy,Solar Power,$1.0B,0.9932374738926268,2493,"Durban, South Africa",South Africa,Middle East & Africa,1970,Fatima Hassan,www.energyrenewableenergyresources.com,"Energy Renewable Energy Resources operates as a diversified renewable energy company, with core expertise in solar power and a strong global presence.",Power Inverters; Energy Storage Systems; Wind Turbines; Grid Systems,Financing Solutions; Grid Integration; Energy Consulting; Installation Services; Maintenance Programs,$3.2B,JSE,ENRE,Energy Technologies,"Johannesburg, South Africa; Strasbourg, France; Colombia, Colombia; Sharjah, UAE; Pune, India; Venezuela, Venezuela",ISO 14001:2015; ISO 9001:2015; ISO 45001:2018,0.709617474684604,0.42698021461890157,0.7718902786526338,Industrial Company Database,2025-09-13T22:22:28.598331
middle_east_&_africa_025,Global Energy,Nuclear,Energy,Nuclear Services,$0.4B,0.41433875611006565,940,"Egypt, Egypt",Egypt,Middle East & Africa,2007,Sarah Al-Zahra,www.globalenergy.com,"Global Energy is a leading global provider of nuclear services solutions, serving customers across multiple industries with innovative products and services.",Industrial Equipment; Components; Systems,Training; Consulting; Professional Services; Technical Support,$0.9B,,GLEN,Global Technologies; Global Europe; Global Europe; Global International; Global Asia,"Egypt, Egypt; Austria, Austria; Melbourne, Australia",ISO 14001:2015; ISO 9001:2015; ISO 45001:2018,0.13300003029425722,0.42585846817778766,0.41615281991023306,Industrial Company Database,2025-09-13T22:22:28.598360
middle_east_&_africa_026,Eco Renewable Energy Power,Renewable Energy,Energy,Geothermal,$14.1B,14.113947298043929,38189,"Israel, Israel",Israel,Middle East & Africa,1943,Yusuf Mbeki,www.ecorenewableenergypower.com,"Eco Renewable Energy Power operates as a diversified renewable energy company, with core expertise in geothermal and a strong global presence.",Energy Storage Systems; Grid Systems; Power Inverters; Wind Turbines; Solar Panels,Grid Integration; Energy Consulting; Installation Services; Maintenance Programs,$51.8B,,EREE,Eco Solutions,"Israel, Israel; Ulsan, South Korea; Peru, Peru; Chile, Chile; Qatar, Qatar; Philippines, Philippines; Kaohsiung, Taiwan; Eindhoven, Netherlands; Fukuoka, Japan; Aarhus, Denmark; Buenos Aires, Argentina; Beijing, China",ISO 45001:2018; ISO 9001:2015; ISO 14001:2015,0.3484383192278929,0.33741933345362357,0.7124863440145639,Industrial Company Database,2025-09-13T22:22:28.598406
middle_east_&_africa_027,Renewable Solutions,Mining,Energy,Metal Mining,$25.4B,25.375898640386154,30906,"Nigeria, Nigeria",Nigeria,Middle East & Africa,1932,Ibrahim Okafor,www.renewablesolutions.com,"Renewable Solutions operates as a diversified mining company, with core expertise in metal mining and a strong global presence.",Systems; Industrial Equipment; Components,Training; Consulting; Technical Support; Professional Services,$95.2B,,RESO,Renewable International; Renewable Europe,"Nigeria, Nigeria; Hamburg, Germany; Vietnam, Vietnam; Indonesia, Indonesia; Israel, Israel; Brasília, Brazil; Chile, Chile; Durban, South Africa; Ecuador, Ecuador; Guangzhou, China; Malaysia, Malaysia; Brisbane, Australia; Qatar, Qatar; Busan, South Korea; Colombia, Colombia",ISO 9001:2015; ISO 45001:2018; ISO 14001:2015,0.52693164192009,0.41220864086139614,0.707980942062008,Industrial Company Database,2025-09-13T22:22:28.598463
middle_east_&_africa_028,Alpha Labs,Software,Technology,ERP Systems,$14.8B,14.75516615721834,34676,"Nigeria, Nigeria",Nigeria,Middle East & Africa,1906,Omar Ben Ali,www.alphalabs.com,"Alpha Labs operates as a diversified software company, with core expertise in erp systems and a strong global presence.",Industrial IoT Platforms; Enterprise Software; ERP Solutions,Implementation Services; Cloud Services; Consulting Services,$36.5B,,ALLA,,"Nigeria, Nigeria; Gothenburg, Sweden; Morocco, Morocco; Aalborg, Denmark; Trondheim, Norway",ISO 14001:2015; ISO 45001:2018; CMMI Level 5; GDPR Compliant; ISO 9001:2015; SOC 2 Compliant; ISO/IEC 27001,0.5176211268453024,0.9582064976474407,0.7712473925890799,Industrial Company Database,2025-09-13T22:22:28.598496
middle_east_&_africa_029,Digital Robotics Digital,Robotics,Technology,Service Robots,$11.3B,11.263846140177845,38074,"Sharjah, UAE",UAE,Middle East & Africa,1958,Fatima Hassan,www.digitalroboticsdigital.com,"Digital Robotics Digital is a leading global provider of service robots solutions, serving customers across multiple industries with innovative products and services.",Industrial Robots; Vision Systems; Automation Systems,Training Programs; Maintenance Support; Programming Services; System Integration,$29.7B,ADX/DFM,DIRO,Digital International; Digital Americas,"Sharjah, UAE; Utrecht, Netherlands",ISO 10218; CE Marking; ISO 45001:2018; ANSI/RIA R15.06; ISO 9001:2015; UL 2089; ISO 14001:2015,0.41421981182805245,0.3828636253022621,0.44026365102712417,Industrial Company Database,2025-09-13T22:22:28.598524
middle_east_&_africa_030,Energy Oil & Gas Resources,Oil & Gas,Energy,Upstream Operations,$0.8B,0.8380610906919164,835,"Qatar, Qatar",Qatar,Middle East & Africa,1974,Omar Ben Ali,www.energyoil&gasresources.com,"Energy Oil & Gas Resources operates as a diversified oil & gas company, with core expertise in upstream operations and a strong global presence.",Crude Oil; Refined Products; Pipeline Systems; Lubricants,Exploration Services; Technical Consulting; Drilling Services,$2.9B,,ENO&,,"Qatar, Qatar; Thailand, Thailand; The Hague, Netherlands",NORSOK Standards; ISO 14001:2015; ATEX Certified; ISO 45001:2018; API Standards; ISO 9001:2015,0.5253934451612393,0.3415715626759238,0.5718268697996816,Industrial Company Database,2025-09-13T22:22:28.598554
middle_east_&_africa_031,Telecommunications Development,Telecommunications,Infrastructure,5G Technology,$19.0B,19.007483950342937,39230,"Riyadh, Saudi Arabia",Saudi Arabia,Middle East & Africa,1938,Sarah Al-Zahra,www.telecommunicationsdevelopment.com,"Founded as a pioneer in telecommunications, Telecommunications Development has evolved into a comprehensive 5g technology company with operations worldwide.",Systems; Components; Industrial Equipment,Consulting; Technical Support; Professional Services,$66.1B,Tadawul,TEDE,Telecommunications Americas; Telecommunications Services; Telecommunications Europe; Telecommunications Solutions,"Mecca, Saudi Arabia; Chile, Chile; Peru, Peru; Vietnam, Vietnam; Abu Dhabi, UAE",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.24376924701367625,0.7951666799325543,0.7012120828133331,Industrial Company Database,2025-09-13T22:22:28.598606
middle_east_&_africa_032,Premier Manufacturing,Machinery,Manufacturing,Agricultural Equipment,$0.5B,0.523703540270696,1582,"Nigeria, Nigeria",Nigeria,Middle East & Africa,2007,Ibrahim Okafor,www.premiermanufacturing.com,"As a major player in the machinery sector, Premier Manufacturing focuses on agricultural equipment with a commitment to innovation and sustainability.",Automation Systems; Control Systems; Assembly Lines; Manufacturing Equipment; Industrial Machines,Maintenance & Repair; Consulting,$1.7B,,PRMA,Premier Technologies; Premier Europe; Premier Solutions; Premier Americas; Premier Solutions,"Nigeria, Nigeria; Peru, Peru; New York, United States; Sydney, Australia",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.33489549330248036,0.43920512379708576,0.917271885896648,Industrial Company Database,2025-09-13T22:22:28.598677
middle_east_&_africa_033,Hardware Technologies,Hardware,Technology,Embedded Systems,$1.5B,1.4581863684168563,4122,"Pretoria, South Africa",South Africa,Middle East & Africa,1947,Fatima Hassan,www.hardwaretechnologies.com,"Hardware Technologies operates as a diversified hardware company, with core expertise in embedded systems and a strong global presence.",Systems; Components; Industrial Equipment,Consulting; Professional Services; Technical Support; Training,$4.9B,JSE,HATE,Hardware Europe,"Durban, South Africa; Paris, France; Salvador, Brazil; Philippines, Philippines",ISO 14001:2015; ISO 9001:2015; ISO 45001:2018,0.6900363596692595,0.3170621134028562,0.49170241929338965,Industrial Company Database,2025-09-13T22:22:28.598717
middle_east_&_africa_034,Automotive Solutions,Automotive,Manufacturing,Vehicle Assembly,$2.7B,2.7374284642088407,7829,"Israel, Israel",Israel,Middle East & Africa,1926,Sarah Al-Zahra,www.automotivesolutions.com,"As a major player in the automotive sector, Automotive Solutions focuses on vehicle assembly with a commitment to innovation and sustainability.",Electronic Control Units; Interior Systems; Brake Systems; Engine Systems,Training Services; Vehicle Servicing; Technical Support; Parts Supply; Financing Solutions,$6.4B,,AUSO,Automotive Americas; Automotive Services; Automotive Services,"Israel, Israel; Monterrey, Mexico; Thailand, Thailand; Stavanger, Norway; Turkey, Turkey; Bilbao, Spain; Copenhagen, Denmark; Colombia, Colombia",ISO 9001:2015; ISO 14001:2015; ISO 45001:2018; VDA 6.3,0.9315889389603618,0.3532230550292958,0.6552467262909433,Industrial Company Database,2025-09-13T22:22:28.598764
middle_east_&_africa_035,Premier Solutions,Food & Beverage,Manufacturing,Packaging,$1.5B,1.5440687400248216,3739,"Morocco, Morocco",Morocco,Middle East & Africa,1984,Omar Ben Ali,www.premiersolutions.com,"Premier Solutions operates as a diversified food & beverage company, with core expertise in packaging and a strong global presence.",Systems; Components; Industrial Equipment,Professional Services; Technical Support; Consulting,$4.7B,,PRSO,Premier International; Premier Europe; Premier Americas; Premier Asia; Premier Technologies,"Morocco, Morocco; Rome, Italy; Philippines, Philippines; Egypt, Egypt; Nigeria, Nigeria",ISO 14001:2015; ISO 45001:2018; ISO 9001:2015,0.779385886857382,0.30726336753852657,0.3115413873912273,Industrial Company Database,2025-09-13T22:22:28.598805
middle_east_&_africa_036,Design Engineering,Logistics,Infrastructure,Distribution,$1.8B,1.8260422549177033,3805,"Pretoria, South Africa",South Africa,Middle East & Africa,1931,Nour El-Din,www.designengineering.com,"Design Engineering specializes in distribution and related technologies, delivering cutting-edge solutions to industrial customers globally.",Systems; Industrial Equipment; Components,Training; Technical Support; Professional Services,$7.0B,JSE,DEEN,Design Technologies; Design Asia; Design International; Design Europe; Design Europe,"Johannesburg, South Africa; Chile, Chile",ISO 45001:2018; ISO 14001:2015; ISO 9001:2015,0.5094959955838353,0.2771782729905703,0.7317797986075805,Industrial Company Database,2025-09-13T22:22:28.598836
middle_east_&_africa_037,Semiconductors AI,Semiconductors,Technology,Chip Manufacturing,$1.0B,0.9601559356707856,1173,"Riyadh, Saudi Arabia",Saudi Arabia,Middle East & Africa,2015,Ibrahim Okafor,www.semiconductorsai.com,"Semiconductors AI specializes in chip manufacturing and related technologies, delivering cutting-edge solutions to industrial customers globally.",Sensors; Power Semiconductors; Microprocessors; Analog Chips,R&D Services; Custom Manufacturing; Technical Support; Testing Services; Design Services,$3.6B,Tadawul,SEA,Semiconductors International; Semiconductors Technologies; Semiconductors Technologies; Semiconductors Asia; Semiconductors Asia,"Riyadh, Saudi Arabia; Turkey, Turkey; Philippines, Philippines",JEDEC Standards; IPC-A-610; RBA Validated; SEMI Standards; ISO 9001:2015; ISO 14001:2015,0.1481406818396692,0.8735878519993612,0.4133476008572049,Industrial Company Database,2025-09-13T22:22:28.598873
middle_east_&_africa_038,Gamma Systems,Oil & Gas,Energy,Petrochemicals,$14.0B,13.995727967405454,15561,"Turkey, Turkey",Turkey,Middle East & Africa,1892,Ibrahim Okafor,www.gammasystems.com,"As a major player in the oil & gas sector, Gamma Systems focuses on petrochemicals with a commitment to innovation and sustainability.",Natural Gas; Crude Oil; Petrochemicals,Transportation; Exploration Services,$25.4B,,GASY,Gamma Technologies; Gamma Technologies,"Turkey, Turkey; Paris, France; Austria, Austria; Daegu, South Korea; Nigeria, Nigeria; Tainan, Taiwan; Indonesia, Indonesia; Adelaide, Australia",ISO 29001; ISO 14001:2015; ISO 9001:2015; API Standards; ISO 45001:2018; ATEX Certified; NORSOK Standards,0.1357116991799952,0.8069596958027137,0.6236794074659152,Industrial Company Database,2025-09-13T22:22:28.598917
middle_east_&_africa_039,Telecommunications Solutions Corp.,Telecommunications,Infrastructure,Wireless Technology,$1.1B,1.0863458226729077,3324,"Nigeria, Nigeria",Nigeria,Middle East & Africa,1927,Fatima Hassan,www.telecommunicationssolutionscorp.com,"As a major player in the telecommunications sector, Telecommunications Solutions Corp. focuses on wireless technology with a commitment to innovation and sustainability.",Systems; Components; Industrial Equipment,Training; Consulting,$3.2B,,TESO,Telecommunications Americas; Telecommunications Europe; Telecommunications Europe; Telecommunications Services; Telecommunications Europe,"Nigeria, Nigeria; Morocco, Morocco; Malmö, Sweden",ISO 9001:2015; ISO 14001:2015; ISO 45001:2018,0.43854405310333566,0.7685133458884483,0.7421140547707943,Industrial Company Database,2025-09-13T22:22:28.598949
middle_east_&_africa_040,Development Transportation Construction,Transportation,Infrastructure,Railway Systems,$1.2B,1.1628996114116195,3236,"Israel, Israel",Israel,Middle East & Africa,1966,Omar Ben Ali,www.developmenttransportationconstruction.com,"Development Transportation Construction specializes in railway systems and related technologies, delivering cutting-edge solutions to industrial customers globally.",Systems; Components; Industrial Equipment,Training; Technical Support; Consulting; Professional Services,$4.0B,,DETR,,"Israel, Israel; Malaysia, Malaysia; Frankfurt, Germany; Philippines, Philippines",ISO 45001:2018; ISO 14001:2015; ISO 9001:2015,0.8292950972865275,0.8497622924413193,0.632445320140809,Industrial Company Database,2025-09-13T22:22:28.598981
